time,latitude,longitude,height_km,event_type,peak_current_ka,location_error,distance_km
2026-08-29 07:01:58.335167500+00:00,47.6436,20.9982,0.0,1,-3.3,0.137,48.79630370337951
2026-08-29 07:16:55.355435200+00:00,47.7031,21.1611,0.0,1,8.1,0.127,39.80842644473248
2026-08-29 07:16:55.355828100+00:00,47.7024,21.1635,0.0,1,7.1,0.159,39.613443238406354
2026-08-29 07:16:55.357834600+00:00,47.7077,21.1762,0.0,1,-4.9,0.141,39.07125385080947
2026-08-29 08:26:40.688223200+00:00,47.2502,21.8572,0.0,1,25.4,0.179,35.757379878541286
2026-08-29 08:26:40.688543100+00:00,47.2497,21.8574,0.0,1,18.9,0.153,35.8133606532714
2026-08-29 08:26:40.689456900+00:00,47.251,21.8482,0.0,1,-7.1,0.218,35.355847126677475
2026-08-29 08:31:41.130061500+00:00,47.2366,21.9127,0.0,1,19.8,0.235,39.21348265021836
2026-08-29 08:31:41.131261700+00:00,47.2471,21.911,0.0,1,-3.6,0.282,38.16921687577754
2026-08-29 08:33:17.875999+00:00,47.2472,21.9267,0.0,1,-12.1,0.298,38.83381143204152
2026-08-29 08:33:17.876318100+00:00,47.247,21.9135,0.0,1,6.0,0.248,38.284041153323194
2026-08-29 08:35:22.548761900+00:00,47.241,21.9715,7.5,2,33.9,0.084,41.4200702614745
2026-08-29 08:45:00.013700300+00:00,47.2707,22.0873,0.0,1,73.6,0.276,45.169018624215795
2026-08-29 08:45:00.052595500+00:00,47.2822,22.1159,0.0,1,-8.4,0.225,46.05501946622672
2026-08-29 09:49:19.332874900+00:00,47.3877,22.9576,0.0,1,-7.0,0.459,101.2824369036204
2026-08-29 09:50:45.449264300+00:00,47.3982,22.9488,0.0,1,33.0,0.522,100.44040849256967
2026-08-29 09:50:45.486728200+00:00,47.4033,22.9768,0.0,1,-10.2,0.532,102.43716982501545
2026-08-29 09:54:09.212849400+00:00,47.4053,22.973,0.0,1,7.7,0.601,102.1216072418261
2026-08-29 09:54:09.223224500+00:00,47.4159,23.0035,0.0,1,-20.0,0.489,104.23045660188657
2026-08-29 09:54:09.270980+00:00,47.4083,22.9711,0.0,1,-20.4,0.515,101.93189809552655
2026-08-29 09:54:09.305481200+00:00,47.3968,22.9739,0.0,1,-16.0,0.527,102.33087329807375
2026-08-29 09:54:09.332668100+00:00,47.4076,22.9746,0.0,1,-6.6,0.292,102.20372080040443
2026-08-29 10:11:22.695997500+00:00,47.359,23.0932,0.0,1,38.5,0.43,111.89274738054587
2026-08-29 10:11:22.700954300+00:00,47.3467,23.1158,0.0,1,-85.3,0.416,113.81934612059645
2026-08-29 10:11:22.734280100+00:00,47.3722,23.1018,0.0,1,-5.0,0.517,112.27518280894107
2026-08-29 10:11:22.787628900+00:00,47.3424,23.1452,0.0,1,-6.4,0.531,116.08498614797551
2026-08-29 10:13:08.279611900+00:00,47.3601,23.1634,0.0,1,-12.4,0.497,117.07565741087087
2026-08-29 10:24:18.618240200+00:00,47.3531,23.2452,0.0,1,25.0,0.54,123.27949425853451
2026-08-29 10:24:18.652734900+00:00,47.3418,23.2651,0.0,1,-5.3,0.399,124.97576221606853
2026-08-29 11:45:03.027668+00:00,47.4941,21.9807,7.5,2,6.4,0.181,26.867214278007268
2026-08-29 11:46:25.928836900+00:00,47.6915,22.3324,0.0,1,59.8,0.319,55.766141264796246
2026-08-29 11:52:25.623458600+00:00,47.5906,22.2838,0.0,1,37.8,0.307,49.69509334069676
2026-08-29 11:53:59.158302300+00:00,47.7265,22.4105,0.0,1,36.0,0.302,62.56399118048231
2026-08-29 11:57:22.630375+00:00,47.7701,22.5876,0.0,1,58.0,0.401,76.66465334912372
2026-08-29 11:57:22.631343100+00:00,47.7734,22.5961,0.0,1,-7.2,0.367,77.38691063804825
2026-08-29 11:57:22.631664600+00:00,47.7576,22.584,0.0,1,6.4,0.332,75.94860507075931
2026-08-29 11:59:18.003418+00:00,47.5992,22.3469,0.0,1,-8.9,1.414,54.511104699431826
2026-08-29 12:00:09.003651400+00:00,47.7737,22.6131,0.0,1,-18.1,0.273,78.59338620367103
2026-08-29 12:02:50.823611600+00:00,47.5796,22.342,0.0,1,-7.0,0.233,53.89768286495098
2026-08-29 12:05:40.615629400+00:00,47.5828,22.3609,0.0,1,-13.7,0.482,55.34297687233659
2026-08-29 12:09:02.690676700+00:00,47.595,22.4163,0.0,1,-43.3,0.357,59.617932648138094
2026-08-29 12:09:02.691453+00:00,47.5977,22.4134,0.0,1,-5.3,0.373,59.43674466145453
2026-08-29 12:09:54.713922800+00:00,47.8065,22.6987,0.0,1,27.5,0.346,85.85156220521999
2026-08-29 12:09:54.714460100+00:00,47.8073,22.692,0.0,1,-11.7,0.331,85.4142588627889
2026-08-29 12:09:54.715019100+00:00,47.8044,22.693,0.0,1,-8.2,0.53,85.37111841882489
2026-08-29 12:09:54.805816900+00:00,47.7938,22.6997,0.0,1,-7.3,0.483,85.4385495206193
2026-08-29 12:12:02.108082+00:00,47.2748,21.4785,0.0,1,-5.1,0.185,30.672324571345914
2026-08-29 12:13:10.432647800+00:00,47.2759,21.4963,0.0,1,-6.6,0.076,30.093343454225852
2026-08-29 12:13:10.724991800+00:00,47.2362,21.4795,0.0,1,-2.8,0.18,34.68063139765461
2026-08-29 12:16:02.836952500+00:00,47.1333,21.2954,0.0,1,-11.4,0.137,50.863779146739326
2026-08-29 12:21:16.752427800+00:00,47.1472,21.3855,0.0,1,9.1,0.103,46.46456980821617
2026-08-29 12:21:16.752666900+00:00,47.1494,21.3847,0.0,1,-7.2,0.083,46.26326814781392
2026-08-29 12:23:25.003293+00:00,47.76,22.7851,0.0,1,6.1,0.512,90.3754425986878
2026-08-29 12:26:19.469977500+00:00,47.3379,21.698,0.0,1,-4.1,0.133,22.185205557441048
2026-08-29 12:26:20.006206300+00:00,47.3843,21.7538,0.0,1,3.9,0.192,18.93997625712356
2026-08-29 12:28:40.943589400+00:00,47.1977,21.5001,0.0,1,15.5,0.163,38.34404066239394
2026-08-29 12:29:59.833138400+00:00,47.3491,21.7427,0.0,1,-24.8,0.215,22.071082294399748
2026-08-29 12:31:49.517040100+00:00,47.48,22.1513,0.0,1,68.8,1.073,39.77561114359821
2026-08-29 12:31:49.517235400+00:00,47.4845,22.176,0.0,1,19.9,0.318,41.54458036719256
2026-08-29 12:33:20.166942500+00:00,47.3812,21.9292,0.0,1,-4.2,0.26,28.19379250192475
2026-08-29 12:33:20.560424100+00:00,47.3821,21.8126,0.0,1,3.9,0.12,21.68948622140667
2026-08-29 12:33:20.560849100+00:00,47.3776,21.7961,0.0,1,6.5,0.238,21.314500935125178
2026-08-29 12:33:20.562618100+00:00,47.3607,21.7782,0.0,1,-6.2,0.197,22.133431783620612
2026-08-29 12:33:20.569810+00:00,47.3872,21.8935,0.0,1,75.0,1.004,25.6579639796977
2026-08-29 12:36:06.753103500+00:00,47.3922,21.9345,0.0,1,18.2,0.233,27.81387722020985
2026-08-29 12:42:10.016227800+00:00,47.1407,21.5661,0.0,1,5.4,0.2,43.71006716492542
2026-08-29 12:48:32.290831400+00:00,47.7141,22.6692,0.0,1,18.1,0.35,80.67958116770778
2026-08-29 12:51:27.180373500+00:00,47.8503,23.0278,0.0,1,26.5,0.518,110.65160343705759
2026-08-29 12:51:27.181083+00:00,47.8452,23.0198,0.0,1,-13.7,0.255,109.9081549347308
2026-08-29 12:55:10.043018700+00:00,47.5017,22.1814,0.0,1,12.0,0.327,41.74452926682845
2026-08-29 12:59:13.270461700+00:00,47.3192,21.9292,0.0,1,-19.9,0.241,32.766049374592455
2026-08-29 12:59:13.270807300+00:00,47.3167,21.9341,0.0,1,-35.9,0.219,33.2223888414248
2026-08-29 12:59:13.272694100+00:00,47.3174,21.9323,0.0,1,-9.4,0.234,33.07224942484867
2026-08-29 13:03:42.975338400+00:00,47.3553,21.9829,0.0,1,28.8,0.174,33.15789481273159
2026-08-29 13:03:42.975763400+00:00,47.3563,21.9844,0.0,1,-13.2,0.242,33.183293831578794
2026-08-29 13:04:48.772882900+00:00,47.3589,22.0051,0.0,1,-7.4,0.168,34.29191795809497
2026-08-29 13:09:59.074699900+00:00,47.5086,22.376,0.0,1,-3.9,0.425,56.28037681098368
2026-08-29 13:14:27.255898800+00:00,47.386,22.1845,0.0,1,-18.1,0.293,44.910506174468665
2026-08-29 13:14:27.260576100+00:00,47.3851,22.1816,0.0,1,23.9,0.271,44.74388074097186
2026-08-29 13:14:45.211471800+00:00,47.812,23.31,0.0,1,81.2,0.631,129.79149648094946
2026-08-29 13:15:44.714457200+00:00,47.3938,22.2025,0.0,1,-7.4,0.129,45.87541547224198
2026-08-29 13:16:39.042217700+00:00,47.3996,22.205,0.0,1,-9.5,0.239,45.83978939978829
2026-08-29 13:16:39.052575300+00:00,47.3996,22.2078,0.0,1,-8.3,0.213,46.03923558261297
2026-08-29 13:17:46.302988700+00:00,47.3924,22.2177,0.0,1,8.2,0.283,47.005592677790666
2026-08-29 13:17:46.619364100+00:00,47.4019,22.2282,0.0,1,-6.7,0.27,47.41586563959164
2026-08-29 13:19:13.122153800+00:00,47.3996,22.2445,0.0,1,-8.9,0.272,48.66199657752696
2026-08-29 13:20:12.656249+00:00,47.3954,22.2602,0.0,1,6.3,0.246,49.929964660705664
2026-08-29 13:20:13.001092600+00:00,47.3953,22.2657,0.0,1,6.0,0.324,50.32748884543533
2026-08-29 13:20:46.767933200+00:00,47.4133,22.2809,0.0,1,-4.7,0.184,50.85613742286167
2026-08-29 13:23:06.413645300+00:00,47.4167,22.3014,14.0,2,65.1,0.011,52.25070593887808
2026-08-29 13:23:06.499485400+00:00,47.3716,22.3291,0.0,1,4.5,0.282,55.687548396317844
2026-08-29 13:24:11.692084200+00:00,47.4152,22.2897,0.0,1,38.5,0.284,51.44089585572275
2026-08-29 13:24:11.692350100+00:00,47.415,22.2909,0.0,1,20.9,0.3,51.53387298873791
2026-08-29 13:29:05.542516200+00:00,47.4388,22.3841,0.0,1,22.8,0.274,57.79686772548531
2026-08-29 13:29:05.542867700+00:00,47.4401,22.3905,0.0,1,19.9,0.113,58.243993131150255
2026-08-29 13:29:05.551760100+00:00,47.413,22.3957,0.0,1,-6.5,0.299,59.24059606802715
2026-08-29 13:31:44.816639900+00:00,47.4975,22.4165,0.0,1,-5.7,0.35,59.39091564928395
2026-08-29 13:31:45.022756700+00:00,47.4555,22.3976,0.0,1,-6.4,0.285,58.488842389740476
2026-08-29 13:32:58.165796800+00:00,47.3491,22.2318,0.0,1,-4.7,0.291,49.78623849129445
2026-08-29 13:37:28.675818+00:00,47.358,22.3176,0.0,1,14.1,0.294,55.383972805880994
2026-08-29 13:37:28.675972800+00:00,47.358,22.3182,0.0,1,39.2,0.283,55.42626592247076
2026-08-29 13:41:29.796871500+00:00,47.3395,22.3702,0.0,1,-9.5,0.201,59.820130301700765
2026-08-29 13:41:29.797482400+00:00,47.348,22.3699,0.0,1,-6.3,0.188,59.46376472370161
2026-08-29 13:41:29.826948500+00:00,47.3432,22.3726,0.0,1,-12.2,0.233,59.84167250631036
2026-08-29 16:09:28.309111200+00:00,47.0712,22.1291,0.0,1,-18.9,0.234,63.659775712937716
2026-08-29 16:09:28.309480200+00:00,47.0683,22.1154,0.0,1,9.4,0.203,63.313915083390626
2026-08-29 16:09:28.337385700+00:00,47.0821,22.1297,0.0,1,-18.3,0.278,62.714196984681905
2026-08-29 16:09:28.506049+00:00,47.1032,22.1258,0.0,1,-5.4,0.256,60.673607048989524
2026-08-29 16:09:28.515604800+00:00,47.116,22.1166,0.0,1,27.5,0.29,59.124815471770475
2026-08-29 16:09:28.517657800+00:00,47.1028,22.1159,0.0,1,-7.1,0.266,60.24952866774901
2026-08-29 16:12:25.998060700+00:00,47.1068,22.1887,0.0,1,5.6,0.206,63.419426880636166
2026-08-29 16:39:03.663668+00:00,47.1197,22.4698,0.0,1,37.9,0.37,78.2938330375562
2026-08-29 16:39:04.039299500+00:00,47.1227,22.4658,0.0,1,-11.6,0.363,77.8527857296544
2026-08-29 16:39:26.961789200+00:00,47.2907,22.6403,0.0,1,18.6,0.401,80.79631237328834
2026-08-29 16:44:35.820246100+00:00,47.3179,22.6787,0.0,1,-8.9,0.495,82.58811641190111
2026-08-29 16:51:16.036246200+00:00,47.1293,22.6386,0.0,1,-5.2,0.318,88.37312253817097
2026-08-29 16:51:40.997463300+00:00,47.2782,22.88,0.0,1,5.7,0.203,98.39523331012683
2026-08-29 16:51:52.161943300+00:00,47.2392,22.7444,0.0,1,20.3,0.255,90.16695614964564
2026-08-29 16:53:30.826202200+00:00,47.2811,22.8867,0.0,1,-14.0,0.45,98.78453147555574
2026-08-29 16:53:30.826772+00:00,47.2813,22.8892,0.0,1,13.9,0.454,98.95861573191294
2026-08-29 16:54:54.111064400+00:00,47.2753,22.7832,0.0,1,24.3,0.447,91.54151282854097
2026-08-29 16:54:54.111893100+00:00,47.2712,22.8025,0.0,1,8.2,0.493,93.06700176183799
2026-08-29 16:54:54.562155400+00:00,47.329,22.78,0.0,1,5.1,0.286,89.58606951707493
2026-08-29 16:56:20.549120600+00:00,47.2985,22.8832,0.0,1,61.1,0.48,97.98746920376641
2026-08-29 16:57:56.199352300+00:00,47.2571,22.7667,0.0,1,38.9,0.324,91.03473467882364
2026-08-29 16:57:56.288463300+00:00,47.2922,22.9013,0.0,1,6.1,0.542,99.4921335456782
2026-08-29 16:59:04.118456600+00:00,47.3004,22.9061,0.0,1,23.6,0.262,99.59373999683994
2026-08-29 17:00:17.391572800+00:00,47.2706,22.8073,0.0,1,20.5,0.383,93.43157348563321
2026-08-29 17:05:00.112782800+00:00,47.3048,22.8687,0.0,1,60.0,0.408,96.7454266972339
2026-08-29 17:05:00.115492600+00:00,47.3055,22.9016,0.0,1,-5.1,0.318,99.11684226875441
2026-08-29 17:05:00.216688700+00:00,47.2938,23.0452,0.0,1,5.9,0.45,109.9188056849889
2026-08-29 17:06:23.241070600+00:00,47.3093,22.8742,0.0,1,19.3,0.355,97.0124195860854
2026-08-29 17:06:23.241466600+00:00,47.3079,22.8729,0.0,1,-7.1,0.35,96.9588693725034
2026-08-29 17:07:31.106002+00:00,47.3114,22.8712,0.0,1,6.8,0.433,96.73301671009493
2026-08-29 17:10:24.235590500+00:00,47.2941,22.988,0.0,1,32.6,0.502,105.73770116689657
2026-08-29 17:10:24.236961200+00:00,47.2924,22.9913,0.0,1,-6.6,0.481,106.0270162713351
2026-08-29 17:10:24.383417600+00:00,47.2817,23.0185,0.0,1,-9.8,0.498,108.3188283057137
2026-08-29 17:12:18.416157400+00:00,47.2968,23.0151,0.0,1,23.5,0.461,107.6375806687161
2026-08-29 17:13:43.515468800+00:00,47.2896,23.0071,0.0,1,27.7,0.308,107.25863727841194
2026-08-29 17:15:00.585793400+00:00,47.2967,23.019,0.0,1,12.4,0.433,107.92507008485794
2026-08-29 17:15:00.586196300+00:00,47.2964,23.0236,0.0,1,-5.7,0.608,108.26926780131895
2026-08-29 17:15:01.059551800+00:00,47.2244,22.9522,0.0,1,-10.5,0.436,105.4449806624502
2026-08-29 17:16:08.969330+00:00,47.2837,22.9508,0.0,1,-16.1,0.336,103.34162461703256
2026-08-29 17:20:11.359578500+00:00,47.2911,23.2037,0.0,1,16.3,0.458,121.59715123307241
2026-08-29 17:20:11.359828800+00:00,47.2874,23.2089,0.0,1,-13.3,0.462,122.07379800527869
2026-08-29 17:24:24.217982500+00:00,47.3025,23.0897,0.0,1,21.6,0.637,112.94074117245138
2026-08-29 17:25:06.064450900+00:00,47.2983,23.2768,0.0,1,-7.1,0.427,126.79413960143816
2026-08-29 17:26:53.122324100+00:00,47.2787,23.0011,0.0,1,-5.2,0.521,107.14368609164951
2026-08-29 17:30:25.794997700+00:00,47.3025,23.3002,0.0,1,17.1,0.409,128.4196393019021
2026-08-29 17:30:25.795363300+00:00,47.3031,23.3243,0.0,1,-12.6,0.421,130.18354524615813
2026-08-29 17:30:25.817988+00:00,47.3059,23.2903,0.0,1,-5.9,0.51,127.61085016864116
2026-08-29 17:32:09.040016100+00:00,47.2953,23.431,0.0,1,-10.1,0.656,138.23775637805608
2026-08-29 17:38:18.490082200+00:00,47.325,23.2623,0.0,1,9.8,0.412,125.11699633014727
2026-08-29 17:38:18.493073900+00:00,47.3229,23.2577,0.0,1,-103.1,0.512,124.82248198667799
2026-08-29 17:38:18.530487300+00:00,47.297,23.2676,0.0,1,-9.0,0.571,126.14795940122349
2026-08-29 17:43:43.442318200+00:00,47.4096,23.3276,0.0,1,-7.9,0.637,128.5171170699615
2026-08-29 17:43:43.569320200+00:00,47.3872,23.3189,0.0,1,-12.5,0.529,128.18192339828278
2026-08-29 17:47:56.443330800+00:00,47.3917,23.4287,0.0,1,-14.6,0.686,136.31133606442626
2026-08-29 17:47:56.502216700+00:00,47.4245,23.4193,0.0,1,-8.4,0.67,135.1977153470635
2026-08-29 17:49:46.906810400+00:00,47.3981,23.5153,0.0,1,-7.9,0.607,142.6962456386724
2026-08-29 17:51:17.174562900+00:00,47.2942,23.411,0.0,1,-5.9,0.404,136.7855981508483
2026-08-29 17:51:22.037478400+00:00,47.3941,23.4459,0.0,1,10.0,0.421,137.56291242682116
2026-08-29 17:55:38.408867600+00:00,47.4004,23.415,0.0,1,-12.3,0.502,135.16940138514622
2026-08-29 17:55:38.409377800+00:00,47.4013,23.4105,0.0,1,-10.7,0.69,134.82120560218715
2026-08-29 17:58:11.266809200+00:00,47.4077,23.5447,0.0,1,-8.4,0.594,144.77578971682155
2026-08-29 17:58:11.339118200+00:00,47.3955,23.5358,0.0,1,-13.0,0.559,144.26245877823993
2026-08-29 17:58:11.398773800+00:00,47.4271,23.4817,0.0,1,6.7,0.572,139.8416062201466
2026-08-29 18:00:34.345761800+00:00,47.4077,23.5286,0.0,1,-14.7,0.675,143.57125321407005
2026-08-29 18:00:34.357471500+00:00,47.3751,23.3113,0.0,1,11.2,0.535,127.80577020573983
2026-08-29 18:02:05.484229200+00:00,47.411,23.5307,0.0,1,9.3,0.522,143.68918700164642
