time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-08-03 22:00:00+00:00,0.0,0.0,4180.0,140.0,27.1,19.0
2026-08-03 23:00:00+00:00,0.0,0.0,4230.0,105.0,27.4,18.6
2026-08-04 00:00:00+00:00,0.0,0.0,4170.0,130.0,27.4,18.2
2026-08-04 01:00:00+00:00,0.0,0.0,4140.0,130.0,27.5,17.9
2026-08-04 02:00:00+00:00,0.0,0.0,4170.0,115.0,27.4,17.5
2026-08-04 03:00:00+00:00,0.0,0.0,4150.0,95.0,27.2,16.8
2026-08-04 04:00:00+00:00,0.0,0.0,4220.0,90.0,27.0,16.6
2026-08-04 05:00:00+00:00,0.0,0.0,4210.0,165.0,26.8,16.7
2026-08-04 06:00:00+00:00,0.0,0.0,4250.0,195.0,27.2,16.9
2026-08-04 07:00:00+00:00,0.0,0.0,4270.0,280.0,27.2,17.5
2026-08-04 08:00:00+00:00,0.0,0.0,4280.0,480.0,27.1,18.2
2026-08-04 09:00:00+00:00,0.0,0.0,4270.0,830.0,27.1,18.9
2026-08-04 10:00:00+00:00,0.0,0.0,4290.0,1480.0,27.2,19.6
2026-08-04 11:00:00+00:00,0.0,0.0,4290.0,2155.0,27.4,20.0
2026-08-04 12:00:00+00:00,0.0,0.0,4170.0,3160.0,27.2,19.7
2026-08-04 13:00:00+00:00,0.0,0.0,4190.0,3280.0,27.3,19.5
2026-08-04 14:00:00+00:00,0.0,0.0,4220.0,3325.0,27.3,19.0
2026-08-04 15:00:00+00:00,0.0,0.0,4370.0,3255.0,27.2,18.7
2026-08-04 16:00:00+00:00,0.0,0.0,4390.0,2830.0,26.6,18.7
2026-08-04 17:00:00+00:00,0.0,0.0,4390.0,365.0,26.0,18.6
2026-08-04 18:00:00+00:00,0.0,0.0,4430.0,60.0,27.2,18.5
2026-08-04 19:00:00+00:00,0.0,0.0,4410.0,80.0,26.6,19.2
2026-08-04 20:00:00+00:00,0.0,0.0,4470.0,235.0,26.5,19.0
2026-08-04 21:00:00+00:00,0.0,0.0,4360.0,210.0,26.4,18.3
2026-08-04 22:00:00+00:00,0.0,0.0,4350.0,135.0,26.0,18.0
2026-08-04 23:00:00+00:00,0.0,0.0,4390.0,95.0,26.0,17.5
