time,cape,convective_inhibition,freezing_level_height,boundary_layer_height,total_column_integrated_water_vapour,wet_bulb_temperature_2m
2026-09-02 11:00:00+00:00,0.0,0.0,3390.0,2080.0,21.6,15.9
2026-09-02 12:00:00+00:00,0.0,0.0,3360.0,2515.0,23.5,15.8
2026-09-02 13:00:00+00:00,0.0,0.0,3420.0,2650.0,22.4,15.9
2026-09-02 14:00:00+00:00,0.0,0.0,3410.0,2665.0,20.9,15.7
2026-09-02 15:00:00+00:00,0.0,0.0,3230.0,2530.0,20.9,15.2
2026-09-02 16:00:00+00:00,0.0,0.0,3430.0,675.0,21.6,15.3
2026-09-02 17:00:00+00:00,0.0,0.0,3520.0,115.0,21.3,15.1
2026-09-02 18:00:00+00:00,0.0,0.0,3470.0,30.0,20.5,14.6
2026-09-02 19:00:00+00:00,0.0,0.0,3520.0,40.0,21.0,13.9
2026-09-02 20:00:00+00:00,0.0,0.0,3550.0,30.0,21.5,13.4
2026-09-02 21:00:00+00:00,0.0,0.0,3450.0,35.0,21.6,13.3
2026-09-02 22:00:00+00:00,0.0,0.0,3430.0,40.0,21.7,12.9
2026-09-02 23:00:00+00:00,0.0,0.0,3350.0,30.0,21.6,12.5
2026-09-03 00:00:00+00:00,0.0,0.0,3410.0,40.0,20.7,12.1
2026-09-03 01:00:00+00:00,0.0,0.0,3350.0,40.0,20.6,11.9
2026-09-03 02:00:00+00:00,0.0,0.0,3280.0,45.0,20.9,11.5
2026-09-03 03:00:00+00:00,0.0,0.0,3250.0,35.0,21.0,11.2
2026-09-03 04:00:00+00:00,0.0,0.0,3160.0,40.0,20.7,11.0
2026-09-03 05:00:00+00:00,0.0,0.0,3040.0,55.0,21.2,11.6
2026-09-03 06:00:00+00:00,10.0,0.0,3040.0,95.0,21.4,12.5
2026-09-03 07:00:00+00:00,20.0,0.0,3060.0,200.0,23.2,13.0
2026-09-03 08:00:00+00:00,10.0,0.0,3170.0,395.0,24.0,13.9
2026-09-03 09:00:00+00:00,10.0,0.0,3220.0,705.0,24.2,15.9
2026-09-03 10:00:00+00:00,0.0,0.0,3200.0,1370.0,24.5,17.1
2026-09-03 11:00:00+00:00,20.0,0.0,3210.0,1975.0,24.4,17.9
2026-09-03 12:00:00+00:00,0.0,0.0,3230.0,2315.0,26.0,17.8
2026-09-03 13:00:00+00:00,0.0,0.0,3310.0,2490.0,26.2,17.2
2026-09-03 14:00:00+00:00,0.0,0.0,3220.0,2330.0,26.7,17.0
2026-09-03 15:00:00+00:00,0.0,0.0,3250.0,1855.0,25.7,17.3
2026-09-03 16:00:00+00:00,0.0,0.0,3160.0,215.0,27.5,16.9
2026-09-03 17:00:00+00:00,0.0,0.0,3200.0,50.0,27.9,15.6
2026-09-03 18:00:00+00:00,0.0,0.0,3190.0,185.0,26.6,15.6
2026-09-03 19:00:00+00:00,0.0,0.0,3190.0,75.0,26.5,15.7
2026-09-03 20:00:00+00:00,0.0,0.0,3320.0,55.0,26.2,15.6
2026-09-03 21:00:00+00:00,0.0,0.0,3400.0,35.0,25.6,15.5
2026-09-03 22:00:00+00:00,0.0,0.0,3370.0,20.0,25.0,15.5
2026-09-03 23:00:00+00:00,0.0,0.0,3380.0,30.0,24.6,15.2
